Token_ID	Text_Pointer	Token	Tag	Annotation_ID	Multi_Token_Annotation
109	631	joven	O	none	0
110	637	existencia	O	none	0
111	647	,	O	none	0
112	649	y	O	none	0
113	650	\n                    	O	none	0
114	671	de	O	none	0
115	674	un	O	none	0
116	677	modo	O	none	0
117	682	añejo	O	none	0
118	687	,	O	none	0
119	689	que	O	none	0
120	693	pretendía	O	none	0
121	703	encadenarlo	B-Movimiento-ALT	AE19BD42-A5CF-418A-9130-B6B518D7665D	1
122	715	a	O	none	0
123	717	la	O	none	0
124	720	suya	O	none	0
125	724	,	O	none	0
126	726	decrépita	O	none	0
127	736	y	O	none	0
128	738	caduca	O	none	0
129	744	;	O	none	0
130	746	en	O	none	0
131	748	\n                    	O	none	0
132	769	ese	O	none	0
133	773	inmenso	B-Dimensionamiento-ALT	B2A72E21-B377-4ADE-A651-CB2B783FB397	1
134	781	desquiciamiento	O	none	0
135	797	de	O	none	0
136	800	creencias	O	none	0
137	810	y	O	none	0
138	812	de	O	none	0
139	815	instituciones	O	none	0
140	828	,	O	none	0
141	830	todos	O	none	0
142	836	los	O	none	0
143	840	intereses	O	none	0
144	849	\n                    	O	none	0
145	870	estaban	O	none	0
146	878	encontrados	O	none	0
147	889	,	O	none	0
148	891	los	O	none	0
149	895	vínculos	O	none	0
150	904	disueltos	O	none	0
151	913	;	O	none	0
152	915	y	O	none	0
153	917	en	B-Posicionamiento-ALT	07DBE76C-C810-4A34-851C-B62BC9CE5331	1
154	920	el	O	none	0
155	923	seno	B-Lugar-ALT	A6A75FD8-12A7-45D3-9585-7519418EF25C	1
156	928	de	O	none	0
157	931	las	O	none	0
158	935	familias	O	none	0
159	944	ardía	B-Movimiento-ALT	74055D14-5521-4130-BB36-029FB3779AE4	1
160	949	\n                    	O	none	0
161	970	la	O	none	0
162	973	misma	O	none	0
163	979	discordia	O	none	0
164	989	que	O	none	0
165	993	en	B-Posicionamiento	85120832-8D56-4EAE-842E-A15673BD1587	1
166	996	los	O	none	0
167	1000	campos	B-Lugar-Contenedor	20E5A0A4-8C3E-478D-8EAD-6507984D0656	1
168	1007	de	O	none	0
169	1010	batalla	O	none	0
170	1017	.	O	none	0
171	1018	\n	O	none	0
172	1019	A	O	none	0
173	1021	los	O	none	0
174	1025	primeros	O	none	0
175	1034	ecos	O	none	0
176	1039	del	O	none	0
177	1043	clarín	O	none	0
178	1050	de	O	none	0
179	1053	mayo	O	none	0
180	1057	,	O	none	0
181	1059	los	O	none	0
182	1063	jóvenes	O	none	0
183	1071	habían	O	none	0
184	1078	corrido	B-Movimiento-ALT	CEA7AD8B-BB35-4EFB-AD90-9651B136EFCA	1
185	1086	a	O	none	0
186	1088	alistarse	O	none	0
187	1097	\n                    	O	none	0
188	1118	bajo	B-Posicionamiento-ALT	E0CE391A-EC39-4AD3-9AF1-4444FEACF701	1
189	1123	la	O	none	0
190	1126	bandera	O	none	0
191	1134	de	O	none	0
192	1137	los	O	none	0
193	1141	libres	O	none	0
194	1147	.	O	none	0
195	1149	Los	O	none	0
196	1153	viejos	O	none	0
197	1159	,	O	none	0
198	1161	apegados	B-Movimiento-ALT	02025C9E-1458-4FFB-8126-A11612E03895	1
199	1170	a	O	none	0
200	1172	sus	O	none	0
201	1176	tradiciones	O	none	0
202	1187	,	O	none	0
203	1189	volvían	B-Movimiento-ALT	DBE6AC1C-E4AC-4D69-A387-6A2F64A06C1E	1
204	1196	\n                    	O	none	0
205	1217	los	O	none	0
206	1221	ojos	O	none	0
207	1226	hacia	B-Dirección-ALT	DC07B97A-302D-40B7-B096-D4AAB63281FA	1
208	1232	España	B-Lugar-Contenedor	F24B98D2-0223-44EE-8046-225F55A802F0	1
209	1238	;	O	none	0
210	1240	y	O	none	0
211	1242	temiendo	O	none	0
212	1251	contaminarse	O	none	0
213	1264	al	O	none	0
214	1267	contacto	O	none	0
215	1276	del	O	none	0
216	1280	suelo	B-Lugar-Contenedor	0BE21E7A-B2B9-4140-BBD1-7E826B83F07E	1
217	1286	rebelde	O	none	0
218	1294	que	O	none	0
219	1297	\n                    	O	none	0
220	1318	pisaban	B-Movimiento-Sujeto	6E7BEDCB-8459-49C5-9904-D74E5BF90192	1
221	1325	,	O	none	0
222	1327	recogían	B-Movimiento-Sujeto	DEF2F489-26A1-4C41-B334-824BD1CC2ADD	1
223	1336	sus	O	none	0
224	1340	tesoros	O	none	0
225	1347	,	O	none	0
226	1349	y	O	none	0
227	1351	se	O	none	0
228	1354	alejaban	B-Movimiento-ALT	E96E64E1-7007-4F19-AC65-0FE30303F41E	1
229	1363	desheredando	O	none	0
230	1376	a	O	none	0
231	1378	sus	O	none	0
232	1382	hijos	O	none	0
233	1387	\n                    	O	none	0
234	1408	insurgentes	O	none	0
235	1420	y	O	none	0
236	1422	dejándoles	O	none	0
237	1433	por	O	none	0
238	1437	único	O	none	0
239	1443	patrimonio	O	none	0
240	1454	una	O	none	0
241	1458	eterna	O	none	0
242	1465	maldición	O	none	0
243	1474	.	O	none	0
244	1475	\n	O	none	0
245	1476	Vióseles	B-Movimiento-Luz	3947D1B7-7C94-4893-8B9A-8C200FA06175	1
246	1485	a	O	none	0
247	1487	centenares	B-Dimensionamiento-Cantitad	E1A987D4-67C1-4A0B-BBFD-D5A284E6EA5C	1
248	1497	,	O	none	0
249	1499	arrastrando	B-Movimiento-Sujeto	3D0D4DB7-0491-4B35-A17F-B3696082E2EE	1
250	1511	consigo	O	none	0
251	1519	el	O	none	0
252	1522	resto	O	none	0
253	1528	de	O	none	0
254	1531	sus	O	none	0
255	1535	familias	O	none	0
256	1543	,	O	none	0
257	1545	vagar	B-Movimiento-Sujeto	01B50670-C7FA-4F86-902A-A8EE903EE47F	1
258	1550	\n                    	O	none	0
259	1571	errantes	O	none	0
260	1579	,	O	none	0
261	1581	siguiendo	B-Movimiento-Sujeto	1E42ABE6-252E-4D6A-AF93-09B384277AAE	1
262	1591	los	O	none	0
263	1595	ejércitos	O	none	0
264	1605	realistas	O	none	0
265	1615	en	O	none	0
266	1618	sus	O	none	0
267	1622	peligrosas	O	none	0
268	1633	etapas	O	none	0
269	1640	al	B-Dirección	91418BC3-FD50-4B7D-B7BB-8866E24D6BEB	2
270	1643	través	I-Dirección	91418BC3-FD50-4B7D-B7BB-8866E24D6BEB	2
271	1649	\n                    	O	none	0
272	1670	de	O	none	0
273	1673	frígidos	O	none	0
274	1682	climas	B-Lugar-Contenedor	4B2B55B9-348A-4414-B2E2-FBF423CF13E2	1
275	1688	,	O	none	0
276	1690	o	O	none	0
277	1692	marcharse	B-Movimiento-Sujeto	A33D33F2-F7C2-4338-BE62-65CC59C9BCE6	1
278	1702	a	O	none	0
279	1704	la	O	none	0
280	1707	Península	B-Lugar-Contenedor-CM	CA872B33-8DAD-4A06-BE31-01555D44867F	1
281	1716	,	O	none	0
282	1718	dejándolas	B-Movimiento-Sujeto	6D4E71F8-C064-4D19-9BB4-6CB44E5D4993	1
283	1729	abandonadas	O	none	0
284	1741	entre	B-Posicionamiento	76A7369C-CC46-44FF-B22E-D9760CF01604	1
285	1746	\n                    	O	none	0
286	1767	hostiles	O	none	0
287	1776	pueblos	B-Lugar-Contenedor	E485E231-B9DD-46E9-BCA8-9B0DF2A28804	1
288	1784	del	B-Posicionamiento	0C0E5D60-5312-4482-8C70-754E37E12202	1
289	1788	Alto	B-Lugar-Contenedor	43313BF2-BF76-42B6-B802-85A5A7DE5C4A	2
290	1793	Perú	I-Lugar-Contenedor	43313BF2-BF76-42B6-B802-85A5A7DE5C4A	2
291	1797	.	O	none	0
292	1798	\n	O	none	0
293	1799	De	O	none	0
294	1802	esos	O	none	0
295	1807	tristes	O	none	0
296	1815	peregrinos	O	none	0
297	1825	,	O	none	0
298	1827	cuán	O	none	0
299	1832	pocos	B-Dimensionamiento-Cantitad	7C42D3F0-42CD-4770-9BCD-C9CD5502E5F2	1
300	1838	volvieron	O	none	0
301	1848	a	O	none	0
302	1850	ver	B-Movimiento-Luz	7651B71C-1847-4B58-AA50-B705690B8FB3	1
303	1854	el	O	none	0
304	1857	suelo	B-Lugar-Contenedor	E7EC5648-4D08-4C99-A3A5-A6B5EE2D91C6	1
305	1863	hermoso	O	none	0
306	1871	de	O	none	0
307	1874	su	O	none	0
308	1876	\n                    	O	none	0
309	1897	patria	B-Lugar-Contenedor	547487B6-ED8F-4CEA-A5D6-DD8073365799	1
310	1903	.	O	none	0
311	1905	Dispersos	B-Dimensionamiento-Distancia	461D4EC4-A3D8-4031-B95A-6529DFBE7B3E	1
312	1914	,	O	none	0
313	1916	como	O	none	0
314	1921	los	O	none	0
315	1925	hijos	O	none	0
316	1931	de	O	none	0
317	1934	Abrahán	O	none	0
318	1941	,	O	none	0
319	1943	moran	O	none	0
320	1949	en	B-Posicionamiento	54489C34-CD85-4031-BAB7-53E9CD9E6A80	1
321	1952	todas	B-Dimensionamiento-Cantitad	3D4AB5A6-FA5D-45B1-B88D-C405B7660B78	1
322	1958	las	O	none	0
323	1962	latitudes	B-Lugar-Contenedor	ECABFF4C-9D31-49BF-B834-3EEBDAB3C0CB	1
324	1971	;	O	none	0
325	1973	y	O	none	0
326	1975	en	B-Posicionamiento	434C1779-BAAC-4706-89FC-E1A93999FECB	1
327	1977	\n                    	O	none	0
328	1998	las	O	none	0
329	2002	regiones	B-Lugar-Contenedor	677A98E6-118B-46A4-8B53-33D2EB61F12D	1
330	2011	más	O	none	0
331	2015	remotas	B-Dimensionamiento-Distancia	BC0D9F73-1A81-424F-811B-E52BEBD7BC13	1
332	2022	,	O	none	0
333	2024	encontraréis	O	none	0
334	2037	con	O	none	0
335	2041	frecuencia	O	none	0
336	2051	,	O	none	0
337	2053	bajo	B-Posicionamiento	5B986E6A-D1A4-49E0-9D40-316DE8D3C338	1
338	2058	una	O	none	0
339	2062	cabellera	O	none	0
340	2072	cana	O	none	0
341	2076	\n                    	O	none	0
342	2097	dos	B-Dimensionamiento-Cantitad	2C069DB1-77BB-4AE7-9B74-BE03C88C1242	1
343	2101	ojos	O	none	0
344	2106	negros	O	none	0
345	2113	que	O	none	0
346	2117	han	O	none	0
347	2121	robado	O	none	0
348	2128	su	O	none	0
349	2131	fuego	O	none	0
350	2137	al	O	none	0
351	2140	sol	B-Lugar-Objeto	CB6B8DF3-4E90-45F7-A84F-5A7B29846F77	1
352	2144	de	O	none	0
353	2147	la	O	none	0
354	2150	Pampa	B-Lugar-Contenedor	3D7A2888-A80C-4E55-AF3B-EB97F963A41E	1
355	2155	,	O	none	0
356	2157	y	O	none	0
357	2159	una	O	none	0
358	2163	voz	O	none	0
359	2166	,	O	none	0
360	2168	de	O	none	0
361	2171	acento	O	none	0
362	2177	\n                    	O	none	0
363	2198	inolvidable	O	none	0
364	2210	traerá	B-Movimiento-Sonido	C52FE729-21BC-4377-ACED-BDF2675B4255	1
365	2217	a	B-Dirección	CA8C949B-7225-4DEF-9E0D-D725EF81EAC8	1
366	2219	vuestra	O	none	0
367	2227	mente	O	none	0
368	2233	el	O	none	0
369	2236	radiante	B-Movimiento-ALT	A1300C38-A193-462F-A50D-497821287418	1
370	2245	miraje	O	none	0
371	2252	de	O	none	0
372	2255	esa	O	none	0
373	2259	tierra	B-Lugar-Contenedor	70C730A1-3A25-467B-AB18-E7E2049C2447	1
374	2266	amada	O	none	0
375	2272	de	O	none	0
376	2274	\n                    	O	none	0
377	2295	Dios	O	none	0
378	2299	.	O	none	0
379	2300	\n	O	none	0
380	2301	Sin	O	none	0
381	2305	embargo	O	none	0
382	2312	,	O	none	0
383	2314	los	O	none	0
384	2318	que	O	none	0
385	2322	a	B-Dirección	B9977ADA-5B7D-4CC5-AD67-F5BED2E313E4	1
386	2324	ella	O	none	0
387	2329	regresaron	B-Movimiento-Sujeto	125E662D-488C-45BB-B40C-F053CA49FB68	1
388	2339	,	O	none	0
389	2341	en	O	none	0
390	2344	fuerza	O	none	0
391	2351	del	O	none	0
392	2355	tiempo	O	none	0
393	2362	y	O	none	0
394	2364	de	O	none	0
395	2366	\n                    	O	none	0
396	2387	acontecimientos	O	none	0
397	2402	,	O	none	0
398	2404	vinieron	B-Movimiento-Sujeto	DE3972A0-9FDC-4FE2-95D3-D2C107F3FD45	1
399	2413	tristes	O	none	0
400	2421	y	O	none	0
401	2423	devorados	B-Movimiento-ALT	B592A7CA-120C-4290-A5F6-B5550C2540B6	1
402	2433	de	O	none	0
403	2436	tedio	O	none	0
404	2441	.	O	none	0
405	2442	\n	O	none	0
406	2443	Pensaron	O	none	0
407	2452	hallar	O	none	0
408	2459	en	B-Posicionamiento	70349700-9D26-42DD-B19D-79993377B713	1
409	2462	sus	O	none	0
410	2466	hogares	B-Lugar-Contenedor	564C9CF3-2B42-4747-89AC-C04237576A9D	1
411	2474	la	O	none	0
412	2477	dicha	O	none	0
413	2483	de	O	none	0
414	2486	la	O	none	0
415	2489	juventud	O	none	0
416	2497	,	O	none	0
417	2499	y	O	none	0
418	2501	encontraron	O	none	0
419	2512	,	O	none	0
420	2514	sólo	O	none	0
421	2518	,	O	none	0
422	2520	un	O	none	0
423	2522	\n                    	O	none	0
424	2543	doloroso	O	none	0
425	2552	tesoro	O	none	0
426	2559	de	O	none	0
427	2562	recuerdos	O	none	0
428	2571	.	O	none	0
429	2572	\n	O	none	0
430	2573	Al	O	none	0
431	2576	ponerse	B-Movimiento-Objeto	F0D0C560-A84D-4EFB-BBA4-16714DC0EA28	1
432	2584	el	O	none	0
433	2587	sol	B-Lugar-Objeto	1272CDBF-9932-44CA-AB20-BC25954D6802	1
434	2591	de	O	none	0
435	2594	una	O	none	0
436	2598	tarde	O	none	0
437	2604	de	O	none	0
438	2607	octubre	O	none	0
439	2614	,	O	none	0
440	2616	tibia	O	none	0
441	2622	y	O	none	0
442	2624	perfumada	O	none	0
443	2633	,	O	none	0
444	2635	una	O	none	0
445	2639	columna	O	none	0
446	2646	,	O	none	0
447	2647	\n                    	O	none	0
448	2668	compuesta	O	none	0
449	2678	de	O	none	0
450	2681	un	O	none	0
451	2684	escuadrón	O	none	0
452	2693	,	O	none	0
453	2695	y	O	none	0
454	2697	dos	B-Dimensionamiento-Cantitad	B801BC1F-AFEE-48D3-90AA-4938E8511793	1
455	2701	batallones	O	none	0
456	2711	,	O	none	0
457	2713	sabía	O	none	0
458	2719	la	O	none	0
459	2722	quebrada	B-Lugar-Contenedor	1A4930C1-2925-4C3A-9CE2-A53C4955BB93	1
460	2731	de	B-Posicionamiento	B352A3DD-EBAA-4D64-BE1B-4E5E53BE7441	1
461	2734	León	B-Lugar-Contenedor	8A53D4A9-97BA-44BD-829B-89F5F3494924	1
462	2738	,	O	none	0
463	2740	mágico	O	none	0
464	2746	\n                    	O	none	0
465	2767	pensil	B-Lugar-Contenedor	CCD3061F-1540-4B01-8DA8-E59CE2DE53DD	1
466	2774	que	O	none	0
467	2778	desde	O	none	0
468	2784	la	O	none	0
469	2787	tablada	B-Lugar-Contenedor	4645E1B2-F1BE-4135-B301-751445C5D485	1
470	2795	de	B-Posicionamiento	600E0537-EB58-43CA-A4FA-DBD3A43422A7	1
471	2798	Jujuy	B-Lugar-Contenedor	DE4B1327-AC8F-4853-BD3B-759012984CA4	1
472	2803	,	O	none	0
473	2805	se	O	none	0
474	2808	extiende	B-Movimiento-ALT	07C4B752-E5DA-43A4-9A9F-CADA5D37366B	1
475	2816	,	O	none	0
476	2818	en	B-Posicionamiento	354A0B97-747B-445E-8802-92EBAEEA7105	1
477	2821	un	O	none	0
478	2824	espacio	B-Lugar-Contenedor	6C9170C5-1BAF-444B-9FD4-3AB0CBABA24E	1
479	2832	de	O	none	0
480	2835	nueve	B-Dimensionamiento-Tamaño	AD52E5FB-EB47-4722-9119-7E06392AA84A	2
481	2840	\n                    	O	none	0
482	2861	leguas	I-Dimensionamiento-Tamaño	AD52E5FB-EB47-4722-9119-7E06392AA84A	2
483	2867	,	O	none	0
484	2869	hasta	O	none	0
485	2875	las	O	none	0
486	2879	mineras	O	none	0
487	2887	rocas	B-Lugar-Contenedor	9BC8EDEE-A806-4365-97FA-25E07FE2EE4A	1
488	2893	de	O	none	0
489	2896	El	B-Lugar-Contenedor	A443A14C-1DDA-4638-8EF8-B0F0F1416F5B	2
490	2899	Volcán	I-Lugar-Contenedor	A443A14C-1DDA-4638-8EF8-B0F0F1416F5B	2
491	2905	.	O	none	0
492	2906	\n	O	none	0
493	2907	Era	O	none	0
494	2911	aquella	O	none	0
495	2919	fuerza	O	none	0
496	2926	la	O	none	0
497	2929	retaguardia	O	none	0
498	2941	de	O	none	0
499	2944	las	O	none	0
500	2948	aguerridas	O	none	0
501	2959	tropas	O	none	0
502	2966	que	O	none	0
503	2969	,	O	none	0
504	2971	victoriosas	O	none	0
505	2983	en	B-Posicionamiento	3492DC10-60A1-4B8E-B71A-7BF6D6D70F8F	1
506	2985	\n                    	O	none	0
507	3006	Vilcapugio	B-Lugar-Contenedor	039D2159-2F4A-4D69-A695-4F4CCC218CE8	1
508	3016	,	O	none	0
509	3018	invadieron	B-Movimiento-Sujeto	16D4FDE6-B7BA-4981-96A6-AB888243ECE2	1
510	3029	segunda	O	none	0
511	3037	vez	O	none	0
512	3041	el	O	none	0
513	3044	territorio	B-Lugar-Contenedor	D4FA4D8A-E066-413A-9C5D-27CCD571739B	1
514	3055	argentino	O	none	0
515	3064	,	O	none	0
516	3066	y	O	none	0
517	3068	que	O	none	0
518	3072	retrocediendo	B-Movimiento-Sujeto	0CF937EF-318B-489C-A0F9-A828B3ACBF04	1
519	3085	\n                    	O	none	0
520	3106	ante	O	none	0
521	3111	las	O	none	0
522	3115	improvisadas	O	none	0
523	3128	huestes	O	none	0
524	3136	de	O	none	0
525	3139	San	O	none	0
526	3143	Martín	O	none	0
527	3149	,	O	none	0
528	3151	se	O	none	0
529	3154	retiraban	B-Movimiento-Sujeto	73F60DEC-40D9-4BC3-A4C0-7D21F2F9EB22	1
530	3163	,	O	none	0
531	3165	sino	O	none	0
532	3170	en	O	none	0
533	3173	desorden	O	none	0
534	3181	,	O	none	0
535	3182	\n                    	O	none	0
536	3203	llevando	O	none	0
537	3211	,	O	none	0
538	3213	al	O	none	0
539	3216	menos	O	none	0
540	3221	,	O	none	0
541	3223	vergüenza	O	none	0
542	3233	y	O	none	0
543	3235	escarmiento	O	none	0
544	3246	.	O	none	0
545	3247	\n	O	none	0
546	3248	En	O	none	0
547	3251	pos	B-Posicionamiento	954311A2-C42C-4B6B-890A-76AC5302024F	1
548	3255	de	O	none	0
549	3258	la	O	none	0
550	3261	columna	O	none	0
551	3268	,	O	none	0
552	3270	y	O	none	0
553	3272	cubriendo	B-Movimiento-ALT	1C8112B7-C0B7-4F2E-9F5D-CCC18335D51C	1
554	3282	todos	B-Dimensionamiento-Cantitad	046C2CF7-76CE-4A1F-A7D8-BE6E87C941C3	1
555	3288	los	O	none	0
556	3292	senderos	B-Lugar-Contenedor	ADD01739-A705-426C-A9C7-13045E65E3D0	1
557	3301	de	B-Posicionamiento	89EDBC2A-E7A4-42BE-98B3-E8B59DBC4385	1
558	3304	la	O	none	0
559	3307	quebrada	B-Lugar-Contenedor	80A2F2BB-5E22-48C1-BD45-3186C74077C9	1
560	3315	,	O	none	0
561	3317	venía	O	none	0
562	3323	una	O	none	0
563	3326	\n                    	O	none	0
564	3347	numerosa	B-Dimensionamiento-Cantitad	1F215156-84F3-418A-9FAA-12ACD39D3E66	1
565	3356	caravana	O	none	0
566	3364	,	O	none	0
567	3366	compuesta	O	none	0
568	3376	de	O	none	0
569	3379	jinetes	O	none	0
570	3386	,	O	none	0
571	3388	bagajes	O	none	0
572	3396	y	O	none	0
573	3398	literas	O	none	0
574	3405	.	O	none	0
575	3406	\n	O	none	0
576	3407	Era	O	none	0
577	3411	la	O	none	0
578	3414	emigración	O	none	0
579	3425	realista	O	none	0
580	3433	.	O	none	0
581	3434	\n	O	none	0
582	3435	Eran	O	none	0
583	3440	los	O	none	0
584	3444	godos	O	none	0
585	3449	,	O	none	0
586	3451	que	O	none	0
587	3455	se	O	none	0
588	3458	alejaban	B-Movimiento-Sujeto	ACFD051E-6681-4C38-A57C-E0D1033C29E8	1
589	3467	murmurando	B-Movimiento-Sonido	1EE7E9E1-82E6-4120-A3A0-F57EF5142246	1
590	3478	con	O	none	0
591	3482	rencor	O	none	0
592	3489	el	O	none	0
593	3492	judica	O	none	0
594	3499	me	O	none	0
595	3502	Deus	O	none	0
596	3506	\n	O	none	0
597	3507	;	O	none	0
598	3509	mientras	O	none	0
599	3518	obcecados	B-Movimiento-ALT	FF279FA2-9416-4472-A4A0-4C133DBDBF46	1
600	3528	por	O	none	0
601	3532	una	O	none	0
602	3536	culpable	O	none	0
603	3545	ceguedad	O	none	0
604	3553	,	O	none	0
605	3554	\n                    	O	none	0
606	3575	arrastraban	B-Movimiento-Sujeto	01D035FB-C230-4484-94B2-2435782C80C0	1
607	3587	a	O	none	0
608	3589	sus	O	none	0
609	3593	hijas	O	none	0
610	3598	,	O	none	0
611	3600	coros	O	none	0
612	3606	de	O	none	0
613	3609	hermosas	O	none	0
614	3618	vírgenes	O	none	0
615	3626	,	O	none	0
616	3628	hacia	B-Dirección	CE68FA8D-3A96-438B-BCB6-799FBFB716B9	1
617	3634	aquella	O	none	0
618	3642	gente	O	none	0
619	3648	non	O	none	0
620	3652	sancta	O	none	0
621	3658	\n	O	none	0
622	3659	,	O	none	0
623	3661	entre	B-Posicionamiento	C47EBB68-26EA-4B2D-897A-C6D8A60CA233	1
624	3667	la	O	none	0
625	3670	cual	O	none	0
626	3675	tantas	B-Dimensionamiento-Cantitad	3798D649-37B4-4DEB-A9A8-016CF77357EB	1
627	3682	fueron	O	none	0
628	3689	profanadas	O	none	0
629	3699	.	O	none	0
630	3700	\n	O	none	0
631	3701	Numerosas	B-Dimensionamiento-Cantitad	21A9DF58-9599-4EA5-B6C5-6DFB5C7669E5	1
632	3711	falanges	O	none	0
633	3720	de	O	none	0
634	3723	guerrilleros	O	none	0
635	3736	patriotas	O	none	0
636	3746	coronaban	B-Movimiento-Sujeto	34BD702D-5ED7-4055-BE8B-2C42D8C90781	1
637	3756	las	O	none	0
638	3760	alturas	B-Lugar-Contenedor	8F315E54-A821-4ED3-B166-7D7C06C4E704	1
639	3768	de	O	none	0
640	3771	uno	O	none	0
641	3775	y	O	none	0
642	3777	otro	O	none	0
643	3781	\n                    	O	none	0
644	3802	lado	B-Lugar-Abstracto	C33E308F-5E42-4CA4-8A44-BF6A582471C9	1
645	3807	de	O	none	0
646	3810	la	O	none	0
647	3813	quebrada	B-Lugar-Contenedor	FE92C34D-5102-4538-89E5-270B8939898D	1
648	3821	,	O	none	0
649	3823	flanqueando	B-Movimiento-Sujeto	78FA9879-3661-4BD4-BA03-A48AC0F2D2C6	1
650	3835	al	O	none	0
651	3838	enemigo	O	none	0
652	3846	con	O	none	0
653	3850	un	O	none	0
654	3853	vivo	O	none	0
655	3858	y	O	none	0
656	3860	sostenido	O	none	0
657	3870	fuego	O	none	0
658	3875	.	O	none	0
659	3876	\n	O	none	0
660	3877	Los	O	none	0
661	3881	realistas	O	none	0
662	3891	rugían	B-Movimiento-Sonido	71D05A17-81C7-4BDD-AFB5-891C6D8284BB	1
663	3898	de	O	none	0
664	3901	cólera	O	none	0
665	3908	ante	O	none	0
666	3913	la	O	none	0
667	3916	imposibilidad	O	none	0
668	3930	de	O	none	0
669	3933	responder	O	none	0
670	3943	a	O	none	0
671	3945	esa	O	none	0
672	3949	mortífera	O	none	0
673	3958	\n                    	O	none	0
674	3979	despedida	O	none	0
675	3989	de	O	none	0
676	3992	adversarios	O	none	0
677	4003	,	O	none	0
678	4005	que	O	none	0
679	4008	,	O	none	0
680	4010	ocultos	B-Movimiento-Sujeto	286810BE-9DE9-48E7-B3DA-7D239AB42390	1
